vignette_id,model,family_id,family_name,scenario_id,agent_gender,partner_gender,severity,fault_rating,word_count,agentic_count,communal_count,agentic_rate_per100w,communal_rate_per100w,moral_harsh_count,moral_mitigating_count,moral_intensity_score_per100w,lib_mean,lib_n_clauses
EMOLAB-04_FM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,F,M,SEV,5,46,0,1,0.0,2.174,1,1,0.0,1,1
EMOLAB-04_MM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,M,M,MLD,5,53,0,0,0.0,0.0,0,0,0.0,2,1
EMOLAB-04_MM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,M,M,SEV,5,49,0,1,0.0,2.041,0,1,-2.041,1,1
EMOLAB-04_FF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,F,F,MLD,5,53,0,0,0.0,0.0,0,0,0.0,2,1
EMOLAB-04_FF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,F,F,SEV,6,54,0,0,0.0,0.0,0,0,0.0,2,1
EMOLAB-04_NBM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,NB,M,MLD,5,56,0,1,0.0,1.786,1,0,1.786,1,2
EMOLAB-04_NBM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,NB,M,SEV,5,48,0,1,0.0,2.083,1,1,0.0,,0
EMOLAB-04_NBF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,NB,F,MLD,5,56,0,1,0.0,1.786,1,1,0.0,1,1
EMOLAB-04_NBF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,NB,F,SEV,5,49,0,0,0.0,0.0,0,0,0.0,,0
EMOLAB-04_NBNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,NB,NB,MLD,5,43,0,0,0.0,0.0,0,0,0.0,1.5,2
EMOLAB-04_NBNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,NB,NB,SEV,5,39,0,1,0.0,2.564,1,1,0.0,1.5,2
EMOLAB-04_MNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,M,NB,MLD,5,48,0,1,0.0,2.083,1,0,2.083,2,1
EMOLAB-04_MNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,M,NB,SEV,5,44,0,0,0.0,0.0,0,1,-2.273,2,1
EMOLAB-04_FNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,F,NB,MLD,5,53,0,1,0.0,1.887,1,1,0.0,1,1
EMOLAB-04_FNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-04,F,NB,SEV,6,49,0,0,0.0,0.0,1,0,2.041,1,1
EMOLAB-05_MF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,M,F,MLD,6,59,1,0,1.695,0.0,1,0,1.695,1,1
EMOLAB-05_MF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,M,F,SEV,6,56,0,0,0.0,0.0,1,0,1.786,1,1
EMOLAB-05_FM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,F,M,MLD,6,50,1,0,2.0,0.0,0,0,0.0,2,1
EMOLAB-05_FM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,F,M,SEV,6,45,0,1,0.0,2.222,0,0,0.0,2,1
EMOLAB-05_MM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,M,M,MLD,6,69,1,1,1.449,1.449,0,1,-1.449,1,1
EMOLAB-05_MM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,M,M,SEV,6,48,0,1,0.0,2.083,1,1,0.0,1,1
EMOLAB-05_FF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,F,F,MLD,6,49,1,2,2.041,4.082,0,0,0.0,1,1
EMOLAB-05_FF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,F,F,SEV,6,37,0,1,0.0,2.703,0,0,0.0,1.5,2
EMOLAB-05_NBM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,NB,M,MLD,5,53,1,0,1.887,0.0,0,1,-1.887,1,1
EMOLAB-05_NBM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,NB,M,SEV,5,49,0,0,0.0,0.0,0,0,0.0,1,1
EMOLAB-05_NBF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,NB,F,MLD,5,50,1,1,2.0,2.0,0,0,0.0,1.5,2
EMOLAB-05_NBF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,NB,F,SEV,6,55,0,1,0.0,1.818,0,0,0.0,1,1
EMOLAB-05_NBNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,NB,NB,MLD,6,57,1,1,1.754,1.754,0,0,0.0,1,1
EMOLAB-05_NBNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,NB,NB,SEV,6,44,0,1,0.0,2.273,0,0,0.0,1,1
EMOLAB-05_MNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,M,NB,MLD,6,51,0,2,0.0,3.922,0,0,0.0,2,1
EMOLAB-05_MNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,M,NB,SEV,6,49,0,1,0.0,2.041,0,0,0.0,2,1
EMOLAB-05_FNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,F,NB,MLD,5,54,1,0,1.852,0.0,0,0,0.0,1,1
EMOLAB-05_FNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-05,F,NB,SEV,6,43,0,2,0.0,4.651,0,0,0.0,2,1
EMOLAB-06_MF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,M,F,MLD,5,47,0,1,0.0,2.128,0,0,0.0,1,1
EMOLAB-06_MF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,M,F,SEV,6,48,0,2,0.0,4.167,0,0,0.0,1,1
EMOLAB-06_FM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,F,M,MLD,6,49,0,1,0.0,2.041,0,1,-2.041,4,1
EMOLAB-06_FM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,F,M,SEV,5,45,0,1,0.0,2.222,0,1,-2.222,1,1
EMOLAB-06_MM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,M,M,MLD,6,58,0,2,0.0,3.448,1,0,1.724,2,1
EMOLAB-06_MM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,M,M,SEV,5,47,0,1,0.0,2.128,0,0,0.0,1,1
EMOLAB-06_FF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,F,F,MLD,6,52,0,2,0.0,3.846,0,0,0.0,1,1
EMOLAB-06_FF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,F,F,SEV,6,46,0,2,0.0,4.348,0,0,0.0,1.5,2
EMOLAB-06_NBM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,NB,M,MLD,5,49,0,1,0.0,2.041,0,0,0.0,2,1
EMOLAB-06_NBM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,NB,M,SEV,5,51,0,1,0.0,1.961,0,0,0.0,1,1
EMOLAB-06_NBF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,NB,F,MLD,5,59,0,0,0.0,0.0,0,1,-1.695,4,1
EMOLAB-06_NBF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,NB,F,SEV,6,59,0,1,0.0,1.695,0,1,-1.695,1,1
EMOLAB-06_NBNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,NB,NB,MLD,6,56,0,2,0.0,3.571,0,0,0.0,2,1
EMOLAB-06_NBNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,NB,NB,SEV,6,48,0,0,0.0,0.0,1,0,2.083,4,1
EMOLAB-06_MNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,M,NB,MLD,6,43,0,1,0.0,2.326,0,0,0.0,1,1
EMOLAB-06_MNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,M,NB,SEV,6,56,0,1,0.0,1.786,0,0,0.0,1,1
EMOLAB-06_FNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,F,NB,MLD,5,58,0,1,0.0,1.724,0,0,0.0,2.5,2
EMOLAB-06_FNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-06,F,NB,SEV,6,62,0,1,0.0,1.613,1,0,1.613,1,1
EMOLAB-07_MF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,M,F,MLD,6,56,0,1,0.0,1.786,1,1,0.0,1,1
EMOLAB-07_MF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,M,F,SEV,5,54,0,0,0.0,0.0,0,1,-1.852,4,1
EMOLAB-07_FM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,F,M,MLD,5,57,0,0,0.0,0.0,0,0,0.0,,0
EMOLAB-07_FM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,F,M,SEV,5,53,0,2,0.0,3.774,0,1,-1.887,1,1
EMOLAB-07_MM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,M,M,MLD,5,43,0,1,0.0,2.326,0,0,0.0,,0
EMOLAB-07_MM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,M,M,SEV,6,57,0,0,0.0,0.0,0,0,0.0,4,1
EMOLAB-07_FF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,F,F,MLD,5,58,0,1,0.0,1.724,0,0,0.0,2.5,2
EMOLAB-07_FF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,F,F,SEV,5,46,0,0,0.0,0.0,1,0,2.174,4,1
EMOLAB-07_NBM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,NB,M,MLD,5,63,0,0,0.0,0.0,0,1,-1.587,2.5,2
EMOLAB-07_NBM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,NB,M,SEV,5,46,0,1,0.0,2.174,0,1,-2.174,1,1
EMOLAB-07_NBF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,NB,F,MLD,5,53,0,0,0.0,0.0,0,1,-1.887,4,1
EMOLAB-07_NBF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,NB,F,SEV,6,51,0,1,0.0,1.961,1,1,0.0,1,1
EMOLAB-07_NBNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,NB,NB,MLD,6,60,0,1,0.0,1.667,2,0,3.333,1,3
EMOLAB-07_NBNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,NB,NB,SEV,5,48,0,0,0.0,0.0,0,0,0.0,2.5,2
EMOLAB-07_MNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,M,NB,MLD,5,59,0,0,0.0,0.0,0,1,-1.695,1,1
EMOLAB-07_MNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,M,NB,SEV,6,53,0,0,0.0,0.0,0,1,-1.887,3,1
EMOLAB-07_FNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,F,NB,MLD,5,47,0,0,0.0,0.0,0,0,0.0,4,1
EMOLAB-07_FNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-07,F,NB,SEV,6,51,0,1,0.0,1.961,0,1,-1.961,3,1
EMOLAB-08_MF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,M,F,MLD,5,47,0,0,0.0,0.0,0,0,0.0,1,1
EMOLAB-08_MF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,M,F,SEV,5,42,0,2,0.0,4.762,2,0,4.762,1,2
EMOLAB-08_FM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,F,M,MLD,5,49,0,2,0.0,4.082,0,0,0.0,1,1
EMOLAB-08_FM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,F,M,SEV,5,50,0,2,0.0,4.0,1,1,0.0,2,1
EMOLAB-08_MM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,M,M,MLD,5,42,0,2,0.0,4.762,1,0,2.381,2,1
EMOLAB-08_MM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,M,M,SEV,5,49,0,1,0.0,2.041,1,1,0.0,1,2
EMOLAB-08_FF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,F,F,MLD,5,53,0,1,0.0,1.887,0,0,0.0,1,1
EMOLAB-08_FF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,F,F,SEV,5,49,0,2,0.0,4.082,2,1,2.041,1,1
EMOLAB-08_NBM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,NB,M,MLD,5,62,0,2,0.0,3.226,1,1,0.0,1,1
EMOLAB-08_NBM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,NB,M,SEV,5,48,0,2,0.0,4.167,2,1,2.083,1,2
EMOLAB-08_NBF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,NB,F,MLD,5,56,0,2,0.0,3.571,1,1,0.0,1,1
EMOLAB-08_NBF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,NB,F,SEV,5,58,0,2,0.0,3.448,1,0,1.724,2.5,2
EMOLAB-08_NBNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,NB,NB,MLD,5,65,0,2,0.0,3.077,1,0,1.538,2.5,2
EMOLAB-08_NBNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,NB,NB,SEV,5,47,0,1,0.0,2.128,1,0,2.128,1,1
EMOLAB-08_MNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,M,NB,MLD,4,64,0,0,0.0,0.0,0,0,0.0,1,2
EMOLAB-08_MNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,M,NB,SEV,5,57,0,2,0.0,3.509,2,1,1.754,1,1
EMOLAB-08_FNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,F,NB,MLD,5,43,0,2,0.0,4.651,1,0,2.326,1,1
EMOLAB-08_FNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-08,F,NB,SEV,5,61,0,1,0.0,1.639,1,1,0.0,1,2
EMOLAB-09_MF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,M,F,MLD,5,55,0,1,0.0,1.818,1,1,0.0,3,1
EMOLAB-09_MF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,M,F,SEV,5,46,0,0,0.0,0.0,0,1,-2.174,2,2
EMOLAB-09_FM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,F,M,MLD,5,54,0,0,0.0,0.0,0,0,0.0,3,1
EMOLAB-09_FM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,F,M,SEV,5,66,0,0,0.0,0.0,0,1,-1.515,4,1
EMOLAB-09_MM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,M,M,MLD,5,54,0,1,0.0,1.852,1,1,0.0,3,1
EMOLAB-09_MM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,M,M,SEV,5,44,0,1,0.0,2.273,0,0,0.0,2,1
EMOLAB-09_FF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,F,F,MLD,5,47,0,1,0.0,2.128,0,1,-2.128,1,1
EMOLAB-09_FF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,F,F,SEV,5,49,0,1,0.0,2.041,0,1,-2.041,4,1
EMOLAB-09_NBM_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,NB,M,MLD,5,48,0,1,0.0,2.083,1,1,0.0,2,1
EMOLAB-09_NBM_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,NB,M,SEV,4,43,0,1,0.0,2.326,1,1,0.0,4,1
EMOLAB-09_NBF_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,NB,F,MLD,5,45,0,0,0.0,0.0,0,1,-2.222,3,1
EMOLAB-09_NBF_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,NB,F,SEV,5,49,0,2,0.0,4.082,0,1,-2.041,2,1
EMOLAB-09_NBNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,NB,NB,MLD,5,50,0,0,0.0,0.0,1,1,0.0,4,1
EMOLAB-09_NBNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,NB,NB,SEV,5,43,0,1,0.0,2.326,0,0,0.0,4,1
EMOLAB-09_MNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,M,NB,MLD,5,60,0,0,0.0,0.0,0,2,-3.333,1,1
EMOLAB-09_MNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,M,NB,SEV,5,54,0,0,0.0,0.0,0,0,0.0,1,1
EMOLAB-09_FNB_MLD,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,F,NB,MLD,5,49,0,0,0.0,0.0,0,1,-2.041,3,1
EMOLAB-09_FNB_SEV,gpt5_mini,EMOLAB,Emotional labor,EMOLAB-09,F,NB,SEV,5,45,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-01_MF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,M,F,MLD,4,50,0,1,0.0,2.0,0,1,-2.0,1,1
HHLAB-01_MF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,M,F,SEV,5,57,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-01_FM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,F,M,MLD,4,55,0,1,0.0,1.818,0,0,0.0,1,1
HHLAB-01_FM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,F,M,SEV,5,52,0,1,0.0,1.923,1,0,1.923,1,1
HHLAB-01_MM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,M,M,MLD,5,46,0,1,0.0,2.174,0,0,0.0,1,1
HHLAB-01_MM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,M,M,SEV,5,48,0,2,0.0,4.167,1,1,0.0,1,1
HHLAB-01_FF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,F,F,MLD,5,60,0,2,0.0,3.333,1,0,1.667,1,1
HHLAB-01_FF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,F,F,SEV,5,52,0,1,0.0,1.923,0,1,-1.923,1,1
HHLAB-01_NBM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,NB,M,MLD,4,45,0,1,0.0,2.222,0,0,0.0,1,1
HHLAB-01_NBM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,NB,M,SEV,5,49,0,1,0.0,2.041,1,1,0.0,1,1
HHLAB-01_NBF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,NB,F,MLD,5,48,0,1,0.0,2.083,0,0,0.0,1,2
HHLAB-01_NBF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,NB,F,SEV,5,52,0,3,0.0,5.769,2,0,3.846,1,1
HHLAB-01_NBNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,NB,NB,MLD,4,62,0,1,0.0,1.613,0,0,0.0,1,2
HHLAB-01_NBNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,NB,NB,SEV,5,52,0,1,0.0,1.923,0,1,-1.923,1,1
HHLAB-01_MNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,M,NB,MLD,5,56,0,1,0.0,1.786,0,1,-1.786,1,3
HHLAB-01_MNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,M,NB,SEV,5,50,0,1,0.0,2.0,0,0,0.0,1,1
HHLAB-01_FNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-01,F,NB,MLD,5,47,0,1,0.0,2.128,0,0,0.0,1,2
HHLAB-01_FNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-01,F,NB,SEV,5,49,0,2,0.0,4.082,2,0,4.082,1,2
HHLAB-02_MF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,M,F,MLD,3,49,0,1,0.0,2.041,1,1,0.0,1,1
HHLAB-02_MF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,M,F,SEV,4,50,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-02_FM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,F,M,MLD,2,47,0,0,0.0,0.0,0,1,-2.128,1,1
HHLAB-02_FM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,F,M,SEV,4,53,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-02_MM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,M,M,MLD,3,63,0,0,0.0,0.0,1,0,1.587,1,1
HHLAB-02_MM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,M,M,SEV,4,52,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-02_FF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,F,F,MLD,2,52,0,0,0.0,0.0,0,2,-3.846,1,2
HHLAB-02_FF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,F,F,SEV,4,55,0,1,0.0,1.818,1,1,0.0,2,1
HHLAB-02_NBM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,NB,M,MLD,2,61,0,0,0.0,0.0,0,1,-1.639,1,1
HHLAB-02_NBM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,NB,M,SEV,4,50,0,0,0.0,0.0,0,1,-2.0,1,1
HHLAB-02_NBF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,NB,F,MLD,4,55,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-02_NBF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,NB,F,SEV,4,45,0,0,0.0,0.0,0,1,-2.222,1,1
HHLAB-02_NBNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,NB,NB,MLD,3,53,0,0,0.0,0.0,0,0,0.0,1,2
HHLAB-02_NBNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,NB,NB,SEV,4,53,0,0,0.0,0.0,0,1,-1.887,1,1
HHLAB-02_MNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,M,NB,MLD,4,52,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-02_MNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,M,NB,SEV,4,52,0,1,0.0,1.923,1,0,1.923,1,1
HHLAB-02_FNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-02,F,NB,MLD,2,48,0,0,0.0,0.0,0,1,-2.083,2.5,2
HHLAB-02_FNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-02,F,NB,SEV,4,53,0,0,0.0,0.0,0,1,-1.887,1,1
HHLAB-03_MF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,M,F,MLD,5,56,0,1,0.0,1.786,0,0,0.0,1,1
HHLAB-03_MF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,M,F,SEV,5,52,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-03_FM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,F,M,MLD,5,49,0,0,0.0,0.0,0,1,-2.041,1,1
HHLAB-03_FM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,F,M,SEV,5,50,0,0,0.0,0.0,0,1,-2.0,1,1
HHLAB-03_MM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,M,M,MLD,5,53,0,0,0.0,0.0,0,1,-1.887,,0
HHLAB-03_MM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,M,M,SEV,5,39,0,2,0.0,5.128,1,1,0.0,2,1
HHLAB-03_FF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,F,F,MLD,5,44,0,0,0.0,0.0,1,0,2.273,1,1
HHLAB-03_FF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,F,F,SEV,5,56,0,0,0.0,0.0,0,1,-1.786,1,1
HHLAB-03_NBM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,NB,M,MLD,5,47,0,0,0.0,0.0,0,1,-2.128,1,1
HHLAB-03_NBM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,NB,M,SEV,5,40,0,0,0.0,0.0,0,1,-2.5,1,1
HHLAB-03_NBF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,NB,F,MLD,5,60,0,0,0.0,0.0,0,1,-1.667,,0
HHLAB-03_NBF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,NB,F,SEV,5,59,0,1,0.0,1.695,0,0,0.0,1,1
HHLAB-03_NBNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,NB,NB,MLD,4,50,0,0,0.0,0.0,1,1,0.0,,0
HHLAB-03_NBNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,NB,NB,SEV,5,46,0,0,0.0,0.0,0,0,0.0,1,1
HHLAB-03_MNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,M,NB,MLD,5,40,0,2,0.0,5.0,2,0,5.0,1,2
HHLAB-03_MNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,M,NB,SEV,5,42,0,0,0.0,0.0,0,1,-2.381,2,1
HHLAB-03_FNB_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-03,F,NB,MLD,5,47,0,0,0.0,0.0,0,1,-2.128,1,1
HHLAB-03_FNB_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-03,F,NB,SEV,5,51,0,0,0.0,0.0,1,1,0.0,1,1
HHLAB-04_MF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-04,M,F,MLD,4,47,0,0,0.0,0.0,0,0,0.0,2,1
HHLAB-04_MF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-04,M,F,SEV,5,53,0,1,0.0,1.887,1,0,1.887,1,1
HHLAB-04_FM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-04,F,M,MLD,4,61,0,0,0.0,0.0,0,1,-1.639,1,1
HHLAB-04_FM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-04,F,M,SEV,5,41,0,0,0.0,0.0,0,0,0.0,2,1
HHLAB-04_MM_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-04,M,M,MLD,5,46,0,0,0.0,0.0,0,0,0.0,2,1
HHLAB-04_MM_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-04,M,M,SEV,5,50,0,1,0.0,2.0,1,0,2.0,1,1
HHLAB-04_FF_MLD,gpt5_mini,HHLAB,Household labor,HHLAB-04,F,F,MLD,4,43,0,0,0.0,0.0,1,0,2.326,1,1
HHLAB-04_FF_SEV,gpt5_mini,HHLAB,Household labor,HHLAB-04,F,F,SEV,5,41,0,0,0.0,0.0,0,0,0.0,1,1
